pagina,titulo,preco,estado,cidade,bairro,url,data_publicacao,data_pesquisa
1,Gol Power 1.6,37000.0,SC,Santo Amaro da Imperatriz,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-power-1-6-1167078475,2023-04-14 17:45:52,2023-04-14 17:54:22
1,Volkswagen Parati 1.0 16v - 2000! Raridade!!,20000.0,MG,Belo Horizonte,Lindéia (Barreiro),https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-parati-1-0-16v-2000-raridade-1106851296,2023-04-14 17:46:01,2023-04-14 17:54:22
1,Up TSi Pepper 2019/2019,72900.0,RJ,Teresópolis,Carlos Guinle,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/up-tsi-pepper-2019-2019-1113978808,2023-04-14 17:45:52,2023-04-14 17:54:23
1,Honda fit 2016 1.5 lx 16v flex 4p automÁtico,72900.0,SP,Sorocaba,Vila Assis,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-2016-1-5-lx-16v-flex-4p-automatico-1165835344,2023-04-14 17:46:01,2023-04-14 17:54:23
1,Argo 1.0 drive 2022,59900.0,PE,Recife,Madalena,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/argo-1-0-drive-2022-1163435032,2023-04-14 17:45:52,2023-04-14 17:54:23
1,NISSAN KICKS 1.6 16vstart S Direct,89790.0,SP,Santos,Vila Mathias,https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-1-6-16vstart-s-direct-1163642625,2023-04-14 17:46:02,2023-04-14 17:54:23
1,Volkswagen Fox Trend 1.0 com Direção Hidráulica vidros e trava 2010,24900.0,SP,Praia Grande,Ocian,https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-fox-trend-1-0-com-direcao-hidraulica-vidros-e-trava-2010-1156805155,2023-04-14 17:46:01,2023-04-14 17:54:23
1,Chevrolet Trailblazer LTZ 2.8 Diesel Aut. 2013/2013,129000.0,PI,Teresina,Porenquanto,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-trailblazer-ltz-2-8-diesel-aut-2013-2013-1146679627,2023-04-14 17:45:56,2023-04-14 17:54:23
1,Omega 4.1 GLS manual ,28000.0,DF,Brasília,Ponte Alta Norte (Gama),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/omega-4-1-gls-manual-1173020739,2023-04-14 17:45:56,2023-04-14 17:54:23
1,BMW X1 2.0 SDrive 18i Top (Aut) 2011,69990.0,SP,Campinas,Jardim Flamboyant,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/bmw-x1-2-0-sdrive-18i-top-aut-2011-1173020731,2023-04-14 17:45:55,2023-04-14 17:54:23
1,Ram 2500 2012 ,245000.0,SP,Araraquara,Centro,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/ram-2500-2012-1162291605,2023-04-14 17:45:52,2023-04-14 17:54:23
1,Celta 2012 4 portas 1.0 flex,19800.0,SP,São Pedro,,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/celta-2012-4-portas-1-0-flex-1173020717,2023-04-14 17:45:52,2023-04-14 17:54:24
1,Renault Sandero 2017 1.6 stepway rip curl 8v flex 4p manual,52900.0,RJ,Rio de Janeiro,Vila Isabel,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-2017-1-6-stepway-rip-curl-8v-flex-4p-manual-1148098767,2023-04-14 17:45:51,2023-04-14 17:54:24
1,L200 Triton 4x4 auto diesel na parte,45000.0,PA,Belém,Marambaia,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-4x4-auto-diesel-na-parte-1173020724,2023-04-14 17:45:54,2023-04-14 17:54:24
1,Peugeot 3008 em excelente estado!,129900.0,RJ,Rio de Janeiro,Jacarepaguá,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-3008-em-excelente-estado-1142515025,2023-04-14 17:45:51,2023-04-14 17:54:24
1,Renegade sport 2016,0.0,CE,Fortaleza,Demócrito Rocha,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-sport-2016-1159305052,2023-04-14 17:45:50,2023-04-14 17:54:24
1,Ka SE 1.0 2017 extra com pericia cautelar,44990.0,PE,Recife,Imbiribeira,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/ka-se-1-0-2017-extra-com-pericia-cautelar-1099577601,2023-04-14 17:45:51,2023-04-14 17:54:24
1,VOYAGE 2021/2022 1.6 16V MSI TOTALFLEX 4P AUTOMÁTICO,80840.0,PI,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/voyage-2021-2022-1-6-16v-msi-totalflex-4p-automatico-1144460211,2023-04-14 17:45:50,2023-04-14 17:54:24
1,Ka Se Plus 1.0 12v 2021,59900.0,ES,Vitória,República,https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/ka-se-plus-1-0-12v-2021-1119966341,2023-04-14 17:45:50,2023-04-14 17:54:25
1,PEUGEOT 208ACTIVE 1.2 16/17 ENTRADA 3.900 + 60 × NO FINANCIAMENTO BANCÁRIO ,37900.0,GO,Goiânia,Jardim América,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208active-1-2-16-17-entrada-3-900-60-no-financiamento-bancario-1167747508,2023-04-14 17:45:50,2023-04-14 17:54:25
1,Saveiro 1.6 CS Trendline - 2019 - Completo ,74900.0,SP,Sorocaba,Jardim Faculdade,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/saveiro-1-6-cs-trendline-2019-completo-1067206287,2023-04-14 17:45:49,2023-04-14 17:54:25
1, Volkswagen Polo Sportline 1.6 Flex ,34900.0,SP,São José do Rio Preto,Vila Anchieta,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-sportline-1-6-flex-1080419311,2023-04-14 17:45:50,2023-04-14 17:54:25
1,Nissan March S 1.0,26000.0,RS,Porto Alegre,Tristeza,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/nissan-march-s-1-0-1102040810,2023-04-14 17:45:49,2023-04-14 17:54:25
1,Sandero Dynamique Hi-Power 1.6 8V 5p,38500.0,GO,Goiânia,Jardim Curitiba,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/sandero-dynamique-hi-power-1-6-8v-5p-1161909558,2023-04-14 17:45:51,2023-04-14 17:54:25
1,Ecosport 2016,68900.0,SP,Sorocaba,Vila Elza,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2016-1154665099,2023-04-14 17:45:49,2023-04-14 17:54:25
1,VW - VOLKSWAGEN FOX FOX CONNECT 1.6 FLEX 8V 5P,59900.0,BA,Salvador,Paralela,https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/vw-volkswagen-fox-fox-connect-1-6-flex-8v-5p-1157022403,2023-04-14 17:45:49,2023-04-14 17:54:25
1,Spin 1.8 Premier 07lugares 2021 Aautomatica ,94900.0,MG,Belo Horizonte,Ipiranga,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spin-1-8-premier-07lugares-2021-aautomatica-1165082161,2023-04-14 17:45:49,2023-04-14 17:54:25
1,Frontier 2.3 LE 4x4 Diesel km9.000 Cabine Dupla ,255900.0,MG,Belo Horizonte,Cidade Nova,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/frontier-2-3-le-4x4-diesel-km9-000-cabine-dupla-1123493847,2023-04-14 17:45:49,2023-04-14 17:54:26
1,CAPTUR 2019/2020 2.0 16V HI-FLEX INTENSE AUTOMÁTICO,83500.0,RJ,Itaguaí,Vila Margarida,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/captur-2019-2020-2-0-16v-hi-flex-intense-automatico-1052414773,2023-04-14 17:45:49,2023-04-14 17:54:26
1,"GM Cobalt LTZ 1.8 2018 Top Linha! R$59.900,00 Preço Real!",59900.0,RJ,São Gonçalo,Rio do Ouro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-cobalt-ltz-1-8-2018-top-linha-r-59-900-00-preco-real-1120069045,2023-04-14 17:45:49,2023-04-14 17:54:26
1,RAM 2500 LARAMIE NIGHT EDITION (DIESEL) - 2021/2022 ,499900.0,GO,Goiânia,Setor Marista,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/ram-2500-laramie-night-edition-diesel-2021-2022-1083537528,2023-04-14 17:45:47,2023-04-14 17:54:26
1,Duster Dakar 2.0 4X4 2017/18 69.000km,68800.0,ES,Serra,Parque Residencial Laranjeiras,https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/duster-dakar-2-0-4x4-2017-18-69-000km-1158519468,2023-04-14 17:45:47,2023-04-14 17:54:26
1,Renault Logan 1.0 Flex Zen manual 2023,80900.0,BA,Salvador,Paralela,https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-1-0-flex-zen-manual-2023-1088494516,2023-04-14 17:45:47,2023-04-14 17:54:26
1,Nivus Highline 2021 1.0 Tsi Flex Completo ,119000.0,MG,Belo Horizonte,Santa Tereza,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nivus-highline-2021-1-0-tsi-flex-completo-1167470507,2023-04-14 17:45:47,2023-04-14 17:54:26
1,Toyota Corolla 2.0 VVT-IE FLEX XEI DIRECT SHIFT 5P,138990.0,MG,Sete Lagoas,Universitário,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2-0-vvt-ie-flex-xei-direct-shift-5p-1146755671,2023-04-14 17:45:44,2023-04-14 17:54:26
1,HONDA FIT 1.5 EXL 16V FLEX 4P AUTOMÁTICO,87900.0,SC,Criciúma,Próspera,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-1-5-exl-16v-flex-4p-automatico-1168589571,2023-04-14 17:45:43,2023-04-14 17:54:27
1,FIAT ARGO ARGO DRIVE 1.0 6V FLEX,65280.0,PI,Teresina,Santa Isabel,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-argo-drive-1-0-6v-flex-1147768969,2023-04-14 17:45:43,2023-04-14 17:54:27
1,CRONOS 2021/2021 1.3 FIREFLY FLEX DRIVE MANUAL,71900.0,BA,Salvador,São Cristóvão,https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/cronos-2021-2021-1-3-firefly-flex-drive-manual-1132097826,2023-04-14 17:45:43,2023-04-14 17:54:27
1,Volkswagen Amarok 3.0 CD 4x4 TDi Highline (Aut),219900.0,GO,Goiânia,Setor Bueno,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-amarok-3-0-cd-4x4-tdi-highline-aut-1116989299,2023-04-14 17:45:43,2023-04-14 17:54:27
1,Hyundai HB20 Comfort 1.0 (Flex),84390.0,GO,Goiânia,Setor Bueno,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-comfort-1-0-flex-1143931750,2023-04-14 17:45:43,2023-04-14 17:54:27
1,Lexus Ct 200h 1.8 16V HIBRIDO 4P AUTOMATICO 5P,95990.0,MG,Belo Horizonte,Santa Efigênia,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/lexus-ct-200h-1-8-16v-hibrido-4p-automatico-5p-1164908783,2023-04-14 17:45:40,2023-04-14 17:54:27
1,Hyundai HB20 Sense 1.0 (Flex),81090.0,GO,Goiânia,Setor Bueno,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-sense-1-0-flex-1145253134,2023-04-14 17:45:43,2023-04-14 17:54:27
1,CHEVROLET ONIX 1.4 MPFI ACTIV 8V 2019,73990.0,SP,São Paulo,Santo Amaro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-4-mpfi-activ-8v-2019-1151049627,2023-04-14 17:45:39,2023-04-14 17:54:27
1,HB20S Platinum Plus 22/23,105000.0,DF,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20s-platinum-plus-22-23-1162862897,2023-04-14 17:45:39,2023-04-14 17:54:28
1,Montana LS 1.4 cs 2013 *** Acabou de Chegar *** IPVA 2023,43990.0,SP,Hortolândia,Parque Gabriel,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/montana-ls-1-4-cs-2013--acabou-de-chegar--ipva-2023-1141768073,2023-04-14 17:45:41,2023-04-14 17:54:28
1,Toyota Corolla Xei ,85490.0,RN,Natal,Pitimbu,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei-1153350028,2023-04-14 17:45:39,2023-04-14 17:54:28
1,S10 2.8 Cabine Simples 4x4 Diesel Manual,130900.0,MG,Belo Horizonte,Cidade Nova,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/s10-2-8-cabine-simples-4x4-diesel-manual-1131928473,2023-04-14 17:45:38,2023-04-14 17:54:28
1,Fiat Strada Endurance 1.4 Flex 8 V Cabine Simples,78900.0,CE,Fortaleza,Planalto Ayrton Senna,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-endurance-1-4-flex-8-v-cabine-simples-1141481875,2023-04-14 17:45:39,2023-04-14 17:54:28
1,Fiat Argo 2021 1.0 firefly flex manual,61400.0,PA,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2021-1-0-firefly-flex-manual-1163490667,2023-04-14 17:45:37,2023-04-14 17:54:28
1,Strada CD Volcano 1.3 Automática Flex 2023 ,133900.0,RN,Natal,Alecrim,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/strada-cd-volcano-1-3-automatica-flex-2023-1083814891,2023-04-14 17:45:37,2023-04-14 17:54:28
2,Lexus Ct 200h 1.8 16V HIBRIDO 4P AUTOMATICO 5P,95990.0,MG,Belo Horizonte,Santa Efigênia,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/lexus-ct-200h-1-8-16v-hibrido-4p-automatico-5p-1164908783,2023-04-14 17:45:40,2023-04-14 17:54:31
2,Hyundai HB20 Sense 1.0 (Flex),81090.0,GO,Goiânia,Setor Bueno,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-sense-1-0-flex-1145253134,2023-04-14 17:45:43,2023-04-14 17:54:31
2,S10 2.8 Cabine Simples 4x4 Diesel Manual,130900.0,MG,Belo Horizonte,Cidade Nova,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/s10-2-8-cabine-simples-4x4-diesel-manual-1131928473,2023-04-14 17:45:38,2023-04-14 17:54:31
2,CHEVROLET ONIX 1.4 MPFI ACTIV 8V 2019,73990.0,SP,São Paulo,Santo Amaro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-4-mpfi-activ-8v-2019-1151049627,2023-04-14 17:45:39,2023-04-14 17:54:31
2,Fiat Strada Endurance 1.4 Flex 8 V Cabine Simples,78900.0,CE,Fortaleza,Planalto Ayrton Senna,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-endurance-1-4-flex-8-v-cabine-simples-1141481875,2023-04-14 17:45:39,2023-04-14 17:54:31
2,Montana LS 1.4 cs 2013 *** Acabou de Chegar *** IPVA 2023,43990.0,SP,Hortolândia,Parque Gabriel,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/montana-ls-1-4-cs-2013--acabou-de-chegar--ipva-2023-1141768073,2023-04-14 17:45:41,2023-04-14 17:54:32
2,HB20S Platinum Plus 22/23,105000.0,DF,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20s-platinum-plus-22-23-1162862897,2023-04-14 17:45:39,2023-04-14 17:54:32
2,Toyota Corolla Xei ,85490.0,RN,Natal,Pitimbu,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei-1153350028,2023-04-14 17:45:39,2023-04-14 17:54:32
2,Strada CD Volcano 1.3 Automática Flex 2023 ,133900.0,RN,Natal,Alecrim,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/strada-cd-volcano-1-3-automatica-flex-2023-1083814891,2023-04-14 17:45:37,2023-04-14 17:54:32
2,Fiat Argo 2021 1.0 firefly flex manual,61400.0,PA,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2021-1-0-firefly-flex-manual-1163490667,2023-04-14 17:45:37,2023-04-14 17:54:32
2,Palio fire  1.0 13/14 ,32000.0,MG,Governador Valadares,Vila Isa,https://mg.olx.com.br/regiao-de-governador-valadares-e-teofilo-otoni/autos-e-pecas/carros-vans-e-utilitarios/palio-fire-1-0-13-14-1156643620,2023-04-14 17:45:37,2023-04-14 17:54:32
2,Corsa 1.0 8v Millenium ,11000.0,SP,Campinas,Loteamento e Arruamento TELESP,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/corsa-1-0-8v-millenium-1173020676,2023-04-14 17:45:37,2023-04-14 17:54:32
2,BMW X5 4.4 v8 4x4 completo 2003,50900.0,SP,São Bernardo do Campo,Rudge Ramos,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bmw-x5-4-4-v8-4x4-completo-2003-796112039,2023-04-14 17:45:36,2023-04-14 17:54:32
2,FORD FUSION 2016 AUTOMÁTICO ,77900.0,SP,São Bernardo do Campo,Assunção,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-fusion-2016-automatico-1107415570,2023-04-14 17:45:36,2023-04-14 17:54:32
2,Jimny 1.3 4Sport 4X4 2019 - Vendedor: Sandro Costa: *,98900.0,RJ,Rio de Janeiro,Recreio dos Bandeirantes,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jimny-1-3-4sport-4x4-2019-vendedor-sandro-costa-1096397159,2023-04-14 17:45:34,2023-04-14 17:54:33
2,HYUNDAI HB20 1.0 Tgdi Platinum,111090.0,RJ,Niterói,Centro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-tgdi-platinum-1137263909,2023-04-14 17:45:36,2023-04-14 17:54:33
2,Hyundai HB20 Unique 1.0 2019 Única Dona Excelente para Aplicativos !!,57900.0,SP,São Paulo,Parque Boturussu,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-unique-1-0-2019-unica-dona-excelente-para-aplicativos-1122561000,2023-04-14 17:45:34,2023-04-14 17:54:33
2,Volkswagen Nivus Highline 1.0 12V,119900.0,SC,Joinville,Boehmerwald,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-nivus-highline-1-0-12v-1134708651,2023-04-14 17:45:33,2023-04-14 17:54:33
2,SPORTAGE 2018/2019 2.0 LX 4X2 16V FLEX 4P AUTOMÁTICO,109900.0,SP,São Paulo,Vila Maria Trindade,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sportage-2018-2019-2-0-lx-4x2-16v-flex-4p-automatico-1137861690,2023-04-14 17:45:33,2023-04-14 17:54:33
2,VOLKSWAGEN SAVEIRO 1.6 CE 2010,41900.0,SP,Lençóis Paulista,Parque Residencial São José,https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-1-6-ce-2010-1155471407,2023-04-14 17:45:33,2023-04-14 17:54:33
2,CITROËN C4 CACTUS 1.6 VTI 120 FLEX FEEL EAT6,86990.0,SP,São Paulo,Cambuci,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citro-n-c4-cactus-1-6-vti-120-flex-feel-eat6-1126561862,2023-04-14 17:45:33,2023-04-14 17:54:33
2,Chevrolet Prisma 1.0 MPFI LT 8V FLEX 4P MANUAL,46990.0,CE,Fortaleza,Engenheiro Luciano Cavalcante,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-1-0-mpfi-lt-8v-flex-4p-manual-1167969493,2023-04-14 17:45:33,2023-04-14 17:54:33
2,Voyage 1.6 COMFORTLINE,38990.0,RS,Canoas,Mathias Velho,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/voyage-1-6-comfortline-1114339339,2023-04-14 17:45:32,2023-04-14 17:54:34
2,Saveiro 1.6 Cross CE flex manual completa (primeiro que ver leva),67900.0,SP,São Bernardo do Campo,Assunção,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/saveiro-1-6-cross-ce-flex-manual-completa-primeiro-que-ver-leva-1167768639,2023-04-14 17:45:33,2023-04-14 17:54:34
2,Kwid Outsider 1.0 2023,71900.0,SP,Barueri,Parque dos Camargos,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kwid-outsider-1-0-2023-1168541607,2023-04-14 17:45:29,2023-04-14 17:54:34
2,Bmw X5 2017 3.0 full 4x4 35i 6 cilindros 24v gasolina 4p automático,249900.0,RJ,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bmw-x5-2017-3-0-full-4x4-35i-6-cilindros-24v-gasolina-4p-automatico-1039938585,2023-04-14 17:45:32,2023-04-14 17:54:34
2,C3 tendence 1.6 automático 2015!! Abaixo da fipe,39900.0,ES,Serra,Planalto de Carapina,https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/c3-tendence-1-6-automatico-2015-abaixo-da-fipe-1147020084,2023-04-14 17:45:30,2023-04-14 17:54:34
2,UP 1.0 E-Flex Cross  ,60900.0,SP,Sorocaba,Jardim Simus,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/up-1-0-e-flex-cross-1163694082,2023-04-14 17:45:25,2023-04-14 17:54:34
2,HYUNDAI TUCSON 2.0 MPFI GLS 16V 143CV 2WD FLEX 4P AUTOMÁTICO,56900.0,BA,Salvador,Pituaçu,https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-2-0-mpfi-gls-16v-143cv-2wd-flex-4p-automatico-1138346769,2023-04-14 17:45:29,2023-04-14 17:54:34
2,A3 Sedan 2019,128900.0,PR,Curitiba,Centro,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/a3-sedan-2019-1127999836,2023-04-14 17:45:26,2023-04-14 17:54:34
2,FORD RANGER XLSCD4A22C 2017,129890.0,MG,Belo Horizonte,Ipiranga,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-xlscd4a22c-2017-1153372636,2023-04-14 17:45:25,2023-04-14 17:54:34
2,Astra GL,24000.0,SP,Ribeirão Preto,Geraldo Correia de Carvalho,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/astra-gl-1173020644,2023-04-14 17:45:21,2023-04-14 17:54:35
2,HILUX SW4 2018/2019 2.8 SRX 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,269990.0,PE,Recife,Imbiribeira,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-2018-2019-2-8-srx-4x4-16v-turbo-intercooler-diesel-4p-automatico-1054093262,2023-04-14 17:45:23,2023-04-14 17:54:35
2,STRADA HD CS 2018,56890.0,MG,Belo Horizonte,Ipiranga,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-hd-cs-2018-1166264416,2023-04-14 17:45:25,2023-04-14 17:54:35
2,Amarok Highline 2.0 4X4 Automática 78.000km,169900.0,SC,Blumenau,Badenfurt,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/amarok-highline-2-0-4x4-automatica-78-000km-1167449154,2023-04-14 17:45:20,2023-04-14 17:54:35
2,onix premier 2021 completo aut 1.0 turb km60.000,94900.0,SP,São José dos Campos,Jardim São Dimas,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/onix-premier-2021-completo-aut-1-0-turb-km60-000-1161110099,2023-04-14 17:45:20,2023-04-14 17:54:35
2,"Barbada, Ford KA Flex, 3 portas, ano 2011, vermelho, excelente estado.",19800.0,RS,Porto Alegre,Passo da Areia,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/barbada-ford-ka-flex-3-portas-ano-2011-vermelho-excelente-estado-1163647794,2023-04-14 17:45:21,2023-04-14 17:54:35
2,L200 TRITON 16/17 GLX-D ÚNICO DONO ,120000.0,AM,Manaus,Praça 14 de Janeiro,https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-16-17-glx-d-unico-dono-1159681035,2023-04-14 17:45:20,2023-04-14 17:54:35
2,Fiat Grand siena 2019 1.4 mpi attractive 8v flex 4p manual,49900.0,RJ,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-grand-siena-2019-1-4-mpi-attractive-8v-flex-4p-manual-1141405053,2023-04-14 17:45:20,2023-04-14 17:54:36
